Site,Label,concepticonReference,Concepticon_Gloss
14574,to_squeeze-108,1414,SQUEEZE
14575,to_squeeze-109,1414,SQUEEZE
14576,to_squeeze-110,1414,SQUEEZE
14577,to_squeeze-111,1414,SQUEEZE
14578,to_squeeze-112,1414,SQUEEZE
14579,to_squeeze-113,1414,SQUEEZE
14580,to_squeeze-114,1414,SQUEEZE
14581,to_squeeze-115,1414,SQUEEZE
14582,to_squeeze-116,1414,SQUEEZE
14583,to_squeeze-117,1414,SQUEEZE
14584,to_squeeze-118,1414,SQUEEZE
14585,to_squeeze-119,1414,SQUEEZE
14586,to_squeeze-120,1414,SQUEEZE
14587,to_squeeze-121,1414,SQUEEZE
14588,to_squeeze-122,1414,SQUEEZE
14589,to_squeeze-123,1414,SQUEEZE
14590,to_squeeze-124,1414,SQUEEZE
14591,to_squeeze-125,1414,SQUEEZE
14592,to_squeeze-126,1414,SQUEEZE
14593,to_squeeze-127,1414,SQUEEZE
14594,to_squeeze-128,1414,SQUEEZE
14595,to_squeeze-129,1414,SQUEEZE
14596,to_squeeze-130,1414,SQUEEZE
14597,to_squeeze-131,1414,SQUEEZE
14598,to_squeeze-132,1414,SQUEEZE
14599,to_squeeze-133,1414,SQUEEZE
14600,to_squeeze-134,1414,SQUEEZE
14601,to_squeeze-135,1414,SQUEEZE
14602,to_squeeze-136,1414,SQUEEZE
14603,to_squeeze-137,1414,SQUEEZE
14604,to_squeeze-138,1414,SQUEEZE
14605,to_squeeze-139,1414,SQUEEZE
14606,to_squeeze-140,1414,SQUEEZE
14607,to_squeeze-141,1414,SQUEEZE
14608,to_squeeze-142,1414,SQUEEZE
14609,to_squeeze-143,1414,SQUEEZE
14610,to_squeeze-144,1414,SQUEEZE
14611,to_squeeze-145,1414,SQUEEZE
14612,to_squeeze-146,1414,SQUEEZE
14613,to_squeeze-147,1414,SQUEEZE
14614,to_squeeze-148,1414,SQUEEZE
14615,to_squeeze-149,1414,SQUEEZE
14616,to_squeeze-150,1414,SQUEEZE
14617,to_squeeze-151,1414,SQUEEZE
14618,to_squeeze-152,1414,SQUEEZE
14619,to_squeeze-153,1414,SQUEEZE
14620,to_squeeze-154,1414,SQUEEZE
14621,to_squeeze-155,1414,SQUEEZE
14622,to_squeeze-156,1414,SQUEEZE
14623,to_squeeze-157,1414,SQUEEZE
14624,to_squeeze-158,1414,SQUEEZE
14625,to_squeeze-159,1414,SQUEEZE
14626,to_squeeze-160,1414,SQUEEZE
14627,to_squeeze-161,1414,SQUEEZE
14628,to_squeeze-162,1414,SQUEEZE
14629,to_squeeze-163,1414,SQUEEZE
14630,to_squeeze-164,1414,SQUEEZE
14631,to_squeeze-165,1414,SQUEEZE
14632,to_squeeze-166,1414,SQUEEZE
14633,to_squeeze-167,1414,SQUEEZE
14634,to_squeeze-168,1414,SQUEEZE
14635,to_squeeze-169,1414,SQUEEZE
14636,to_squeeze-170,1414,SQUEEZE
14637,to_squeeze-171,1414,SQUEEZE
14638,to_squeeze-172,1414,SQUEEZE
14639,to_squeeze-173,1414,SQUEEZE
14640,to_squeeze-174,1414,SQUEEZE
14641,to_squeeze-175,1414,SQUEEZE
14642,to_squeeze-176,1414,SQUEEZE
14643,to_squeeze-177,1414,SQUEEZE
14644,to_squeeze-178,1414,SQUEEZE
14645,to_squeeze-179,1414,SQUEEZE
14646,to_squeeze-180,1414,SQUEEZE
14647,to_squeeze-181,1414,SQUEEZE
14648,to_squeeze-182,1414,SQUEEZE
14649,to_squeeze-183,1414,SQUEEZE
14650,to_squeeze-184,1414,SQUEEZE
14651,to_squeeze-185,1414,SQUEEZE
14652,to_squeeze-186,1414,SQUEEZE
14653,to_squeeze-187,1414,SQUEEZE
14654,to_squeeze-188,1414,SQUEEZE
14655,to_squeeze-189,1414,SQUEEZE
14656,to_squeeze-190,1414,SQUEEZE
14657,to_squeeze-191,1414,SQUEEZE
14658,to_squeeze-192,1414,SQUEEZE
14659,to_squeeze-193,1414,SQUEEZE
14660,to_squeeze-194,1414,SQUEEZE
14661,to_squeeze-195,1414,SQUEEZE
14662,to_squeeze-196,1414,SQUEEZE
14663,to_squeeze-197,1414,SQUEEZE
14664,to_squeeze-198,1414,SQUEEZE
14665,to_squeeze-199,1414,SQUEEZE
14666,to_squeeze-200,1414,SQUEEZE
14667,to_squeeze-201,1414,SQUEEZE
14668,to_squeeze-202,1414,SQUEEZE
14669,to_squeeze-203,1414,SQUEEZE
14670,to_squeeze-204,1414,SQUEEZE
14671,to_squeeze-205,1414,SQUEEZE
14672,to_squeeze-206,1414,SQUEEZE
14673,to_squeeze-207,1414,SQUEEZE
14674,to_squeeze-208,1414,SQUEEZE
14675,to_squeeze-209,1414,SQUEEZE
14676,to_squeeze-210,1414,SQUEEZE
14677,to_squeeze-211,1414,SQUEEZE
14678,to_squeeze-212,1414,SQUEEZE
14679,to_squeeze-213,1414,SQUEEZE
14680,to_squeeze-214,1414,SQUEEZE
14681,to_squeeze-215,1414,SQUEEZE
14682,to_squeeze-216,1414,SQUEEZE
14683,to_hold-1,1448,HOLD
14684,to_hold-2,1448,HOLD
14685,to_hold-3,1448,HOLD
14686,to_hold-4,1448,HOLD
14687,to_hold-5,1448,HOLD
14688,to_hold-6,1448,HOLD
14689,to_hold-7,1448,HOLD
14690,to_hold-8,1448,HOLD
14691,to_hold-9,1448,HOLD
14692,to_hold-10,1448,HOLD
14693,to_hold-11,1448,HOLD
14694,to_hold-12,1448,HOLD
14695,to_hold-13,1448,HOLD
14696,to_hold-14,1448,HOLD
14697,to_hold-15,1448,HOLD
14698,to_hold-16,1448,HOLD
14699,to_hold-17,1448,HOLD
14700,to_hold-18,1448,HOLD
14701,to_hold-19,1448,HOLD
14702,to_hold-20,1448,HOLD
14703,to_hold-21,1448,HOLD
14704,to_hold-22,1448,HOLD
14705,to_hold-23,1448,HOLD
14706,to_hold-24,1448,HOLD
14707,to_hold-25,1448,HOLD
14708,to_hold-26,1448,HOLD
14709,to_hold-27,1448,HOLD
14710,to_hold-28,1448,HOLD
14711,to_hold-29,1448,HOLD
14712,to_hold-30,1448,HOLD
14713,to_hold-31,1448,HOLD
14714,to_hold-32,1448,HOLD
14715,to_hold-33,1448,HOLD
14716,to_hold-34,1448,HOLD
14717,to_hold-35,1448,HOLD
14718,to_hold-36,1448,HOLD
14719,to_hold-37,1448,HOLD
14720,to_hold-38,1448,HOLD
14721,to_hold-39,1448,HOLD
14722,to_hold-40,1448,HOLD
14723,to_hold-41,1448,HOLD
14724,to_hold-42,1448,HOLD
14725,to_hold-43,1448,HOLD
14726,to_hold-44,1448,HOLD
14727,to_hold-45,1448,HOLD
14728,to_hold-46,1448,HOLD
14729,to_hold-47,1448,HOLD
14730,to_hold-48,1448,HOLD
14731,to_hold-49,1448,HOLD
14732,to_hold-50,1448,HOLD
14733,to_hold-51,1448,HOLD
14734,to_hold-52,1448,HOLD
14735,to_hold-53,1448,HOLD
14736,to_hold-54,1448,HOLD
14737,to_hold-55,1448,HOLD
14738,to_hold-56,1448,HOLD
14739,to_hold-57,1448,HOLD
14740,to_hold-58,1448,HOLD
14741,to_hold-59,1448,HOLD
14742,to_hold-60,1448,HOLD
14743,to_hold-61,1448,HOLD
14744,to_hold-62,1448,HOLD
14745,to_hold-63,1448,HOLD
14746,to_hold-64,1448,HOLD
14747,to_hold-65,1448,HOLD
14748,to_hold-66,1448,HOLD
14749,to_hold-67,1448,HOLD
14750,to_hold-68,1448,HOLD
14751,to_hold-69,1448,HOLD
14752,to_hold-70,1448,HOLD
14753,to_hold-71,1448,HOLD
14754,to_hold-72,1448,HOLD
14755,to_hold-73,1448,HOLD
14756,to_hold-74,1448,HOLD
14757,to_hold-75,1448,HOLD
14758,to_hold-76,1448,HOLD
14759,to_hold-77,1448,HOLD
14760,to_hold-78,1448,HOLD
14761,to_hold-79,1448,HOLD
14762,to_hold-80,1448,HOLD
14763,to_hold-81,1448,HOLD
14764,to_hold-82,1448,HOLD
14765,to_hold-83,1448,HOLD
14766,to_hold-84,1448,HOLD
14767,to_hold-85,1448,HOLD
14768,to_hold-86,1448,HOLD
14769,to_hold-87,1448,HOLD
14770,to_hold-88,1448,HOLD
14771,to_hold-89,1448,HOLD
14772,to_hold-90,1448,HOLD
14773,to_hold-91,1448,HOLD
14774,to_hold-92,1448,HOLD
14775,to_hold-93,1448,HOLD
14776,to_hold-94,1448,HOLD
14777,to_hold-95,1448,HOLD
14778,to_hold-96,1448,HOLD
14779,to_hold-97,1448,HOLD
14780,to_hold-98,1448,HOLD
14781,to_hold-99,1448,HOLD
14782,to_hold-100,1448,HOLD
14783,to_hold-101,1448,HOLD
14784,to_hold-102,1448,HOLD
14785,to_hold-103,1448,HOLD
14786,to_hold-104,1448,HOLD
14787,to_hold-105,1448,HOLD
14788,to_hold-106,1448,HOLD
14789,to_hold-107,1448,HOLD
14790,to_hold-108,1448,HOLD
14791,to_hold-109,1448,HOLD
14792,to_hold-110,1448,HOLD
14793,to_hold-111,1448,HOLD
14794,to_hold-112,1448,HOLD
14795,to_hold-113,1448,HOLD
14796,to_hold-114,1448,HOLD
14797,to_hold-115,1448,HOLD
14798,to_hold-116,1448,HOLD
14799,to_hold-117,1448,HOLD
14800,to_hold-118,1448,HOLD
14801,to_hold-119,1448,HOLD
14802,to_hold-120,1448,HOLD
14803,to_hold-121,1448,HOLD
14804,to_hold-122,1448,HOLD
14805,to_hold-123,1448,HOLD
14806,to_hold-124,1448,HOLD
14807,to_hold-125,1448,HOLD
14808,to_hold-126,1448,HOLD
14809,to_hold-127,1448,HOLD
14810,to_hold-128,1448,HOLD
14811,to_hold-129,1448,HOLD
14812,to_hold-130,1448,HOLD
14813,to_hold-131,1448,HOLD
14814,to_hold-132,1448,HOLD
14815,to_hold-133,1448,HOLD
14816,to_hold-134,1448,HOLD
14817,to_hold-135,1448,HOLD
14818,to_hold-136,1448,HOLD
14819,to_hold-137,1448,HOLD
14820,to_hold-138,1448,HOLD
14821,to_hold-139,1448,HOLD
14822,to_hold-140,1448,HOLD
14823,to_hold-141,1448,HOLD
14824,to_hold-142,1448,HOLD
14825,to_hold-143,1448,HOLD
14826,to_hold-144,1448,HOLD
14827,to_hold-145,1448,HOLD
14828,to_hold-146,1448,HOLD
14829,to_hold-147,1448,HOLD
14830,to_hold-148,1448,HOLD
14831,to_hold-149,1448,HOLD
14832,to_hold-150,1448,HOLD
14833,to_hold-151,1448,HOLD
14834,to_hold-152,1448,HOLD
14835,to_hold-153,1448,HOLD
14836,to_hold-154,1448,HOLD
14837,to_hold-155,1448,HOLD
14838,to_hold-156,1448,HOLD
14839,to_hold-157,1448,HOLD
14840,to_hold-158,1448,HOLD
14841,to_hold-159,1448,HOLD
14842,to_hold-160,1448,HOLD
14843,to_hold-161,1448,HOLD
14844,to_hold-162,1448,HOLD
14845,to_hold-163,1448,HOLD
14846,to_hold-164,1448,HOLD
14847,to_hold-165,1448,HOLD
14848,to_hold-166,1448,HOLD
14849,to_hold-167,1448,HOLD
14850,to_hold-168,1448,HOLD
14851,to_hold-169,1448,HOLD
14852,to_hold-170,1448,HOLD
14853,to_hold-171,1448,HOLD
14854,to_hold-172,1448,HOLD
14855,to_hold-173,1448,HOLD
14856,to_hold-174,1448,HOLD
14857,to_hold-175,1448,HOLD
14858,to_hold-176,1448,HOLD
14859,to_hold-177,1448,HOLD
14860,to_hold-178,1448,HOLD
14861,to_hold-179,1448,HOLD
14862,to_hold-180,1448,HOLD
14863,to_hold-181,1448,HOLD
14864,to_hold-182,1448,HOLD
14865,to_hold-183,1448,HOLD
14866,to_hold-184,1448,HOLD
14867,to_hold-185,1448,HOLD
14868,to_hold-186,1448,HOLD
14869,to_hold-187,1448,HOLD
14870,to_hold-188,1448,HOLD
14871,to_hold-189,1448,HOLD
14872,to_hold-190,1448,HOLD
14873,to_hold-191,1448,HOLD
14874,to_hold-192,1448,HOLD
14875,to_hold-193,1448,HOLD
14876,to_hold-194,1448,HOLD
14877,to_hold-195,1448,HOLD
14878,to_hold-196,1448,HOLD
14879,to_hold-197,1448,HOLD
14880,to_hold-198,1448,HOLD
14881,to_hold-199,1448,HOLD
14882,to_hold-200,1448,HOLD
14883,to_hold-201,1448,HOLD
14884,to_hold-202,1448,HOLD
14885,to_hold-203,1448,HOLD
14886,to_hold-204,1448,HOLD
14887,to_hold-205,1448,HOLD
14888,to_hold-206,1448,HOLD
14889,to_hold-207,1448,HOLD
14890,to_hold-208,1448,HOLD
14891,to_hold-209,1448,HOLD
14892,to_hold-210,1448,HOLD
14893,to_hold-211,1448,HOLD
14894,to_hold-212,1448,HOLD
14895,to_hold-213,1448,HOLD
14896,to_hold-214,1448,HOLD
14897,to_hold-215,1448,HOLD
14898,to_hold-216,1448,HOLD
14899,to_hold-217,1448,HOLD
14900,to_hold-218,1448,HOLD
14901,to_hold-219,1448,HOLD
14902,to_hold-220,1448,HOLD
14903,to_hold-221,1448,HOLD
14904,to_hold-222,1448,HOLD
14905,to_hold-223,1448,HOLD
14906,to_hold-224,1448,HOLD
14907,to_hold-225,1448,HOLD
14908,to_hold-226,1448,HOLD
14909,to_hold-227,1448,HOLD
14910,to_hold-228,1448,HOLD
14911,to_hold-229,1448,HOLD
14912,to_hold-230,1448,HOLD
14913,to_hold-231,1448,HOLD
14914,to_hold-232,1448,HOLD
14915,to_hold-233,1448,HOLD
14916,to_hold-234,1448,HOLD
14917,to_hold-235,1448,HOLD
14918,to_hold-236,1448,HOLD
14919,to_hold-237,1448,HOLD
14920,to_hold-238,1448,HOLD
14921,to_hold-239,1448,HOLD
14922,to_hold-240,1448,HOLD
14923,to_hold-241,1448,HOLD
14924,to_hold-242,1448,HOLD
14925,to_hold-243,1448,HOLD
14926,to_hold-244,1448,HOLD
14927,to_hold-245,1448,HOLD
14928,to_hold-246,1448,HOLD
14929,to_hold-247,1448,HOLD
14930,to_hold-248,1448,HOLD
14931,to_hold-249,1448,HOLD
14932,to_hold-250,1448,HOLD
14933,to_hold-251,1448,HOLD
14934,to_hold-252,1448,HOLD
14935,to_hold-253,1448,HOLD
14936,to_hold-254,1448,HOLD
14937,to_hold-255,1448,HOLD
14938,to_hold-256,1448,HOLD
14939,to_hold-257,1448,HOLD
14940,to_hold-258,1448,HOLD
14941,to_hold-259,1448,HOLD
14942,to_hold-260,1448,HOLD
14943,to_hold-261,1448,HOLD
14944,to_hold-262,1448,HOLD
14945,to_hold-263,1448,HOLD
14946,to_hold-264,1448,HOLD
14947,to_hold-265,1448,HOLD
14948,to_hold-266,1448,HOLD
14949,to_hold-267,1448,HOLD
14950,to_hold-268,1448,HOLD
14951,to_hold-269,1448,HOLD
14952,to_hold-270,1448,HOLD
14953,to_hold-271,1448,HOLD
14954,to_hold-272,1448,HOLD
14955,to_hold-273,1448,HOLD
14956,to_hold-274,1448,HOLD
14957,to_hold-275,1448,HOLD
14958,to_hold-276,1448,HOLD
14959,to_dig-1,1418,DIG
14960,to_dig-2,1418,DIG
14961,to_dig-3,1418,DIG
14962,to_dig-4,1418,DIG
14963,to_dig-5,1418,DIG
14964,to_dig-6,1418,DIG
14965,to_dig-7,1418,DIG
14966,to_dig-8,1418,DIG
14967,to_dig-9,1418,DIG
14968,to_dig-10,1418,DIG
14969,to_dig-11,1418,DIG
14970,to_dig-12,1418,DIG
14971,to_dig-13,1418,DIG
14972,to_dig-14,1418,DIG
14973,to_dig-15,1418,DIG
14974,to_dig-16,1418,DIG
14975,to_dig-17,1418,DIG
14976,to_dig-18,1418,DIG
14977,to_dig-19,1418,DIG
14978,to_dig-20,1418,DIG
14979,to_dig-21,1418,DIG
14980,to_dig-22,1418,DIG
14981,to_dig-23,1418,DIG
14982,to_dig-24,1418,DIG
14983,to_dig-25,1418,DIG
14984,to_dig-26,1418,DIG
14985,to_dig-27,1418,DIG
14986,to_dig-28,1418,DIG
14987,to_dig-29,1418,DIG
14988,to_dig-30,1418,DIG
14989,to_dig-31,1418,DIG
14990,to_dig-32,1418,DIG
14991,to_dig-33,1418,DIG
14992,to_dig-34,1418,DIG
14993,to_dig-35,1418,DIG
14994,to_dig-36,1418,DIG
14995,to_dig-37,1418,DIG
14996,to_dig-38,1418,DIG
14997,to_dig-39,1418,DIG
14998,to_dig-40,1418,DIG
14999,to_dig-41,1418,DIG
15000,to_dig-42,1418,DIG
15001,to_dig-43,1418,DIG
15002,to_dig-44,1418,DIG
15003,to_dig-45,1418,DIG
15004,to_dig-46,1418,DIG
15005,to_dig-47,1418,DIG
15006,to_dig-48,1418,DIG
15007,to_dig-49,1418,DIG
15008,to_dig-50,1418,DIG
15009,to_dig-51,1418,DIG
15010,to_dig-52,1418,DIG
15011,to_dig-53,1418,DIG
15012,to_dig-54,1418,DIG
15013,to_dig-55,1418,DIG
15014,to_dig-56,1418,DIG
15015,to_dig-57,1418,DIG
15016,to_dig-58,1418,DIG
15017,to_dig-59,1418,DIG
15018,to_dig-60,1418,DIG
15019,to_dig-61,1418,DIG
15020,to_dig-62,1418,DIG
15021,to_dig-63,1418,DIG
15022,to_dig-64,1418,DIG
15023,to_dig-65,1418,DIG
15024,to_dig-66,1418,DIG
15025,to_dig-67,1418,DIG
15026,to_dig-68,1418,DIG
15027,to_dig-69,1418,DIG
15028,to_dig-70,1418,DIG
15029,to_dig-71,1418,DIG
15030,to_dig-72,1418,DIG
15031,to_dig-73,1418,DIG
15032,to_dig-74,1418,DIG
15033,to_dig-75,1418,DIG
15034,to_dig-76,1418,DIG
15035,to_dig-77,1418,DIG
15036,to_dig-78,1418,DIG
15037,to_dig-79,1418,DIG
15038,to_dig-80,1418,DIG
15039,to_dig-81,1418,DIG
15040,to_dig-82,1418,DIG
15041,to_dig-83,1418,DIG
15042,to_dig-84,1418,DIG
15043,to_dig-85,1418,DIG
15044,to_dig-86,1418,DIG
15045,to_dig-87,1418,DIG
15046,to_dig-88,1418,DIG
15047,to_dig-89,1418,DIG
15048,to_dig-90,1418,DIG
15049,to_dig-91,1418,DIG
15050,to_dig-92,1418,DIG
15051,to_dig-93,1418,DIG
15052,to_dig-94,1418,DIG
15053,to_dig-95,1418,DIG
15054,to_dig-96,1418,DIG
15055,to_dig-97,1418,DIG
15056,to_dig-98,1418,DIG
15057,to_dig-99,1418,DIG
15058,to_dig-100,1418,DIG
15059,to_dig-101,1418,DIG
15060,to_dig-102,1418,DIG
15061,to_dig-103,1418,DIG
15062,to_dig-104,1418,DIG
15063,to_dig-105,1418,DIG
15064,to_dig-106,1418,DIG
15065,to_dig-107,1418,DIG
15066,to_dig-108,1418,DIG
15067,to_dig-109,1418,DIG
15068,to_dig-110,1418,DIG
15069,to_dig-111,1418,DIG
15070,to_dig-112,1418,DIG
15071,to_dig-113,1418,DIG
15072,to_dig-114,1418,DIG
15073,to_dig-115,1418,DIG
15074,to_dig-116,1418,DIG
15075,to_dig-117,1418,DIG
15076,to_dig-118,1418,DIG
15077,to_dig-119,1418,DIG
15078,to_dig-120,1418,DIG
15079,to_dig-121,1418,DIG
15080,to_dig-122,1418,DIG
15081,to_dig-123,1418,DIG
15082,to_dig-124,1418,DIG
15083,to_dig-125,1418,DIG
15084,to_dig-126,1418,DIG
15085,to_dig-127,1418,DIG
15086,to_dig-128,1418,DIG
15087,to_dig-129,1418,DIG
15088,to_dig-130,1418,DIG
15089,to_dig-131,1418,DIG
15090,to_dig-132,1418,DIG
15091,to_dig-133,1418,DIG
15092,to_dig-134,1418,DIG
15093,to_dig-135,1418,DIG
15094,to_dig-136,1418,DIG
15095,to_dig-137,1418,DIG
15096,to_dig-138,1418,DIG
15097,to_dig-139,1418,DIG
15098,to_dig-140,1418,DIG
15099,to_dig-141,1418,DIG
15100,to_dig-142,1418,DIG
15101,to_dig-143,1418,DIG
15102,to_dig-144,1418,DIG
15103,to_dig-145,1418,DIG
15104,to_dig-146,1418,DIG
15105,to_dig-147,1418,DIG
15106,to_dig-148,1418,DIG
15107,to_dig-149,1418,DIG
15108,to_dig-150,1418,DIG
15109,to_dig-151,1418,DIG
15110,to_dig-152,1418,DIG
15111,to_dig-153,1418,DIG
15112,to_dig-154,1418,DIG
15113,to_buy-1,1869,BUY
15114,to_buy-2,1869,BUY
15115,to_buy-3,1869,BUY
15116,to_buy-4,1869,BUY
15117,to_buy-5,1869,BUY
15118,to_buy-6,1869,BUY
15119,to_buy-7,1869,BUY
15120,to_buy-8,1869,BUY
15121,to_buy-9,1869,BUY
15122,to_buy-10,1869,BUY
15123,to_buy-11,1869,BUY
15124,to_buy-12,1869,BUY
15125,to_buy-13,1869,BUY
15126,to_buy-14,1869,BUY
15127,to_buy-15,1869,BUY
15128,to_buy-16,1869,BUY
15129,to_buy-17,1869,BUY
15130,to_buy-18,1869,BUY
15131,to_buy-19,1869,BUY
15132,to_buy-20,1869,BUY
15133,to_buy-21,1869,BUY
15134,to_buy-22,1869,BUY
15135,to_buy-23,1869,BUY
15136,to_buy-24,1869,BUY
15137,to_buy-25,1869,BUY
15138,to_buy-26,1869,BUY
15139,to_buy-27,1869,BUY
15140,to_buy-28,1869,BUY
15141,to_buy-29,1869,BUY
15142,to_buy-30,1869,BUY
15143,to_buy-31,1869,BUY
15144,to_buy-32,1869,BUY
15145,to_buy-33,1869,BUY
15146,to_buy-34,1869,BUY
15147,to_buy-35,1869,BUY
15148,to_buy-36,1869,BUY
15149,to_buy-37,1869,BUY
15150,to_buy-38,1869,BUY
15151,to_buy-39,1869,BUY
15152,to_buy-40,1869,BUY
15153,to_buy-41,1869,BUY
15154,to_buy-42,1869,BUY
15155,to_buy-43,1869,BUY
15156,to_buy-44,1869,BUY
15157,to_buy-45,1869,BUY
15158,to_buy-46,1869,BUY
15159,to_buy-47,1869,BUY
15160,to_buy-48,1869,BUY
15161,to_buy-49,1869,BUY
15162,to_buy-50,1869,BUY
15163,to_buy-51,1869,BUY
15164,to_buy-52,1869,BUY
15165,to_buy-53,1869,BUY
15166,to_buy-54,1869,BUY
15167,to_buy-55,1869,BUY
15168,to_buy-56,1869,BUY
15169,to_buy-57,1869,BUY
15170,to_buy-58,1869,BUY
15171,to_buy-59,1869,BUY
15172,to_buy-60,1869,BUY
15173,to_buy-61,1869,BUY
15174,to_buy-62,1869,BUY
15175,to_buy-63,1869,BUY
15176,to_buy-64,1869,BUY
15177,to_buy-65,1869,BUY
15178,to_buy-66,1869,BUY
15179,to_buy-67,1869,BUY
15180,to_buy-68,1869,BUY
15181,to_buy-69,1869,BUY
15182,to_buy-70,1869,BUY
15183,to_buy-71,1869,BUY
15184,to_buy-72,1869,BUY
15185,to_buy-73,1869,BUY
15186,to_buy-74,1869,BUY
15187,to_buy-75,1869,BUY
15188,to_buy-76,1869,BUY
15189,to_buy-77,1869,BUY
15190,to_buy-78,1869,BUY
15191,to_buy-79,1869,BUY
15192,to_buy-80,1869,BUY
15193,to_buy-81,1869,BUY
15194,to_buy-82,1869,BUY
15195,to_buy-83,1869,BUY
15196,to_buy-84,1869,BUY
15197,to_buy-85,1869,BUY
15198,to_buy-86,1869,BUY
15199,to_buy-87,1869,BUY
15200,to_buy-88,1869,BUY
15201,to_buy-89,1869,BUY
15202,to_buy-90,1869,BUY
15203,to_buy-91,1869,BUY
15204,to_buy-92,1869,BUY
15205,to_buy-93,1869,BUY
15206,to_buy-94,1869,BUY
15207,to_buy-95,1869,BUY
15208,to_buy-96,1869,BUY
15209,to_buy-97,1869,BUY
15210,to_buy-98,1869,BUY
15211,to_buy-99,1869,BUY
15212,to_buy-100,1869,BUY
15213,to_buy-101,1869,BUY
15214,to_buy-102,1869,BUY
15215,to_buy-103,1869,BUY
15216,to_buy-104,1869,BUY
15217,to_buy-105,1869,BUY
15218,to_buy-106,1869,BUY
15219,to_buy-107,1869,BUY
15220,to_buy-108,1869,BUY
15221,to_buy-109,1869,BUY
15222,to_buy-110,1869,BUY
15223,to_buy-111,1869,BUY
15224,to_buy-112,1869,BUY
15225,to_buy-113,1869,BUY
15226,to_buy-114,1869,BUY
15227,to_buy-115,1869,BUY
15228,to_buy-116,1869,BUY
15229,to_buy-117,1869,BUY
15230,to_buy-118,1869,BUY
15231,to_buy-119,1869,BUY
15232,to_buy-120,1869,BUY
15233,to_buy-121,1869,BUY
15234,to_buy-122,1869,BUY
15235,to_buy-123,1869,BUY
15236,to_buy-124,1869,BUY
15237,to_buy-125,1869,BUY
15238,to_buy-126,1869,BUY
15239,to_buy-127,1869,BUY
15240,to_buy-128,1869,BUY
15241,to_buy-129,1869,BUY
15242,to_openuncover-1,1156,OPEN
15243,to_openuncover-2,1156,OPEN
15244,to_openuncover-3,1156,OPEN
15245,to_openuncover-4,1156,OPEN
15246,to_openuncover-5,1156,OPEN
15247,to_openuncover-6,1156,OPEN
15248,to_openuncover-7,1156,OPEN
15249,to_openuncover-8,1156,OPEN
15250,to_openuncover-9,1156,OPEN
15251,to_openuncover-10,1156,OPEN
15252,to_openuncover-11,1156,OPEN
15253,to_openuncover-12,1156,OPEN
15254,to_openuncover-13,1156,OPEN
15255,to_openuncover-14,1156,OPEN
15256,to_openuncover-15,1156,OPEN
15257,to_openuncover-16,1156,OPEN
15258,to_openuncover-17,1156,OPEN
15259,to_openuncover-18,1156,OPEN
15260,to_openuncover-19,1156,OPEN
15261,to_openuncover-20,1156,OPEN
15262,to_openuncover-21,1156,OPEN
15263,to_openuncover-22,1156,OPEN
15264,to_openuncover-23,1156,OPEN
15265,to_openuncover-24,1156,OPEN
15266,to_openuncover-25,1156,OPEN
15267,to_openuncover-26,1156,OPEN
15268,to_openuncover-27,1156,OPEN
15269,to_openuncover-28,1156,OPEN
15270,to_openuncover-29,1156,OPEN
15271,to_openuncover-30,1156,OPEN
15272,to_openuncover-31,1156,OPEN
15273,to_openuncover-32,1156,OPEN
15274,to_openuncover-33,1156,OPEN
15275,to_openuncover-34,1156,OPEN
15276,to_openuncover-35,1156,OPEN
15277,to_openuncover-36,1156,OPEN
15278,to_openuncover-37,1156,OPEN
15279,to_openuncover-38,1156,OPEN
15280,to_openuncover-39,1156,OPEN
15281,to_openuncover-40,1156,OPEN
15282,to_openuncover-41,1156,OPEN
15283,to_openuncover-42,1156,OPEN
15284,to_openuncover-43,1156,OPEN
15285,to_openuncover-44,1156,OPEN
15286,to_openuncover-45,1156,OPEN
15287,to_openuncover-46,1156,OPEN
15288,to_openuncover-47,1156,OPEN
15289,to_openuncover-48,1156,OPEN
15290,to_openuncover-49,1156,OPEN
15291,to_openuncover-50,1156,OPEN
15292,to_openuncover-51,1156,OPEN
15293,to_openuncover-52,1156,OPEN
15294,to_openuncover-53,1156,OPEN
15295,to_openuncover-54,1156,OPEN
15296,to_openuncover-55,1156,OPEN
15297,to_openuncover-56,1156,OPEN
15298,to_openuncover-57,1156,OPEN
15299,to_openuncover-58,1156,OPEN
15300,to_openuncover-59,1156,OPEN
15301,to_openuncover-60,1156,OPEN
15302,to_openuncover-61,1156,OPEN
15303,to_openuncover-62,1156,OPEN
15304,to_openuncover-63,1156,OPEN
15305,to_openuncover-64,1156,OPEN
15306,to_openuncover-65,1156,OPEN
15307,to_openuncover-66,1156,OPEN
15308,to_openuncover-67,1156,OPEN
15309,to_openuncover-68,1156,OPEN
15310,to_openuncover-69,1156,OPEN
15311,to_openuncover-70,1156,OPEN
15312,to_openuncover-71,1156,OPEN
15313,to_openuncover-72,1156,OPEN
15314,to_openuncover-73,1156,OPEN
15315,to_openuncover-74,1156,OPEN
15316,to_openuncover-75,1156,OPEN
15317,to_openuncover-76,1156,OPEN
15318,to_openuncover-77,1156,OPEN
15319,to_openuncover-78,1156,OPEN
15320,to_openuncover-79,1156,OPEN
15321,to_openuncover-80,1156,OPEN
15322,to_openuncover-81,1156,OPEN
15323,to_openuncover-82,1156,OPEN
15324,to_openuncover-83,1156,OPEN
15325,to_openuncover-84,1156,OPEN
